,node1,node2,timestamp
110082,93,95,54051
110083,57,86,54052
110084,28,29,54053
110085,1,89,54054
110086,8,35,54057
110087,71,72,54058
110088,53,86,54059
110089,50,75,54060
110090,23,113,54061
110091,42,82,54062
110092,56,61,54063
110093,3,48,54063
110094,40,101,54064
110095,54,96,54067
110096,3,18,54068
110097,54,56,54069
110098,2,74,54070
110099,59,94,54071
110100,15,71,54074
110101,45,64,54075
110102,3,35,54076
110103,59,69,54077
110104,54,96,54081
110105,42,68,54083
110106,3,13,54084
110107,26,27,54087
110108,3,35,54087
110109,28,29,54088
110110,3,32,54089
110111,57,86,54090
110112,1,69,54090
110113,8,40,54091
110114,43,79,54093
110115,1,14,54094
110116,9,67,54098
110117,3,68,54099
110118,21,43,54101
110119,15,61,54104
110120,1,4,54105
110121,3,13,54105
110122,86,94,54105
110123,13,65,54105
110124,3,4,54105
110125,29,30,54105
110126,2,86,54106
110127,40,58,54107
110128,27,47,54108
110129,115,117,54108
110130,15,56,54110
110131,72,74,54111
110132,50,76,54111
110133,40,76,54114
110134,12,15,54117
110135,3,66,54117
110136,15,54,54118
110137,2,58,54119
110138,56,90,54121
110139,66,80,54121
110140,69,86,54122
110141,1,4,54123
110142,27,93,54124
110143,3,13,54125
110144,57,111,54127
110145,50,75,54128
110146,86,94,54128
110147,1,38,54129
110148,15,96,54129
110149,51,81,54129
110150,40,76,54129
110151,65,95,54129
110152,10,21,54129
110153,47,55,54130
110154,76,81,54130
110155,93,101,54131
110156,45,66,54132
110157,50,75,54133
110158,14,25,54135
110159,3,30,54136
110160,68,84,54136
110161,21,43,54137
110162,15,40,54137
110163,15,61,54137
110164,32,77,54138
110165,20,51,54139
110166,63,83,54139
110167,7,10,54139
110168,3,17,54142
110169,15,17,54143
110170,10,95,54144
110171,23,86,54144
110172,15,17,54145
110173,2,13,54146
110174,4,93,54148
110175,47,68,54150
110176,7,8,54151
110177,43,58,54155
110178,5,11,54156
110179,82,101,54156
110180,15,61,54157
110181,18,69,54159
110182,15,54,54161
110183,9,65,54162
110184,19,38,54166
110185,53,70,54167
110186,5,73,54168
110187,59,88,54168
110188,40,86,54168
110189,79,112,54169
110190,84,86,54170
110191,36,37,54173
110192,13,14,54174
110193,6,95,54175
110194,57,76,54176
110195,70,75,54177
110196,13,32,54179
110197,48,94,54180
110198,2,13,54180
110199,59,95,54181
110200,1,12,54183
110201,84,86,54186
110202,18,57,54187
110203,38,77,54188
110204,3,17,54189
110205,3,35,54191
110206,20,51,54191
110207,38,42,54191
110208,36,37,54191
110209,48,68,54191
110210,59,67,54191
110211,84,85,54192
110212,103,105,54192
110213,1,6,54194
110214,40,69,54197
110215,53,70,54197
110216,50,84,54197
110217,3,13,54197
110218,42,43,54197
110219,3,13,54197
110220,1,17,54197
110221,68,90,54199
110222,60,77,54200
110223,5,11,54200
110224,3,35,54201
110225,2,59,54202
110226,2,94,54203
110227,29,42,54204
110228,12,96,54205
110229,3,17,54206
110230,3,62,54207
110231,3,42,54208
110232,3,35,54209
110233,58,117,54209
110234,50,86,54209
110235,2,58,54210
110236,59,69,54211
110237,21,76,54212
110238,4,65,54213
110239,5,11,54214
110240,63,71,54215
110241,59,69,54216
110242,12,15,54217
110243,44,95,54218
110244,3,8,54219
110245,15,54,54220
110246,17,54,54223
110247,18,66,54224
110248,53,70,54226
110249,3,8,54226
110250,7,22,54227
110251,61,83,54228
110252,3,85,54230
110253,13,14,54231
110254,13,14,54232
110255,53,84,54233
110256,69,94,54234
110257,54,83,54236
110258,8,40,54239
110259,13,14,54243
110260,13,14,54244
110261,65,94,54245
110262,3,85,54246
110263,56,85,54247
110264,42,43,54248
110265,40,94,54248
110266,13,14,54248
110267,70,75,54250
110268,9,67,54251
110269,65,94,54252
110270,13,14,54255
110271,59,68,54257
110272,1,38,54259
110273,15,88,54261
110274,15,27,54262
110275,9,15,54264
110276,21,69,54264
110277,29,30,54264
110278,15,68,54266
110279,65,94,54266
110280,66,80,54266
110281,86,94,54267
110282,67,91,54270
110283,33,61,54273
110284,64,65,54274
110285,66,67,54276
110286,3,85,54278
110287,27,31,54279
110288,3,4,54281
110289,13,72,54281
110290,61,96,54282
110291,15,88,54283
110292,15,96,54287
110293,48,94,54290
110294,3,85,54291
110295,5,11,54292
110296,3,51,54293
110297,50,75,54294
110298,23,45,54295
110299,3,41,54297
110300,2,9,54298
110301,57,86,54299
110302,29,30,54302
110303,15,96,54303
110304,50,75,54304
110305,3,35,54305
110306,69,76,54306
110307,22,44,54308
110308,13,14,54310
110309,35,60,54311
110310,47,50,54312
110311,69,76,54314
110312,104,112,54316
110313,21,72,54317
110314,69,84,54320
110315,50,84,54322
110316,15,54,54322
110317,3,52,54322
110318,21,56,54322
110319,3,72,54323
110320,49,70,54325
110321,37,38,54326
110322,32,83,54327
110323,88,89,54328
110324,10,84,54331
110325,4,74,54331
110326,15,24,54332
110327,2,20,54333
110328,18,44,54337
110329,12,15,54338
110330,49,50,54339
110331,66,67,54340
110332,1,73,54342
110333,14,56,54343
110334,1,58,54344
110335,13,40,54345
110336,3,50,54346
110337,66,67,54348
110338,12,96,54352
110339,65,94,54353
110340,50,75,54354
110341,26,32,54359
110342,40,121,54359
110343,13,14,54359
110344,48,85,54360
110345,54,96,54361
110346,3,13,54364
110347,17,50,54367
110348,3,8,54371
110349,35,47,54372
110350,53,70,54374
110351,40,82,54375
110352,94,95,54380
110353,3,35,54382
110354,26,83,54383
110355,29,56,54384
110356,29,104,54385
110357,4,84,54386
110358,59,84,54388
110359,1,17,54389
110360,53,70,54390
110361,3,4,54393
110362,69,84,54394
110363,18,57,54396
110364,9,92,54400
110365,67,115,54402
110366,31,45,54403
110367,5,54,54404
110368,3,50,54405
110369,1,69,54406
110370,80,104,54407
110371,3,85,54408
110372,85,94,54409
110373,57,86,54412
110374,14,46,54414
110375,13,14,54415
110376,13,14,54416
110377,63,82,54418
110378,3,68,54419
110379,58,117,54420
110380,59,68,54421
110381,59,74,54423
110382,3,69,54424
110383,47,59,54425
110384,1,38,54426
110385,37,42,54426
110386,44,68,54427
110387,14,92,54428
110388,9,66,54430
110389,85,94,54431
110390,45,68,54432
110391,37,128,54432
110392,26,32,54434
110393,2,59,54434
110394,50,52,54435
110395,80,90,54436
110396,13,14,54440
110397,2,20,54441
110398,15,54,54447
110399,45,53,54449
110400,70,86,54450
110401,3,52,54451
110402,21,86,54453
110403,14,59,54454
110404,48,68,54455
110405,18,50,54456
110406,2,94,54459
110407,3,51,54460
110408,15,72,54463
110409,47,59,54466
110410,17,56,54467
110411,27,54,54469
110412,24,66,54469
110413,4,76,54470
110414,43,45,54470
110415,18,43,54474
110416,37,123,54475
110417,3,35,54476
110418,65,94,54477
110419,56,94,54478
110420,13,14,54479
110421,3,50,54480
110422,27,32,54484
110423,8,13,54486
110424,7,13,54487
110425,50,81,54490
110426,13,14,54490
110427,33,58,54491
110428,13,14,54491
110429,9,32,54491
110430,47,68,54491
110431,4,90,54491
110432,3,85,54491
110433,13,14,54491
110434,27,90,54491
110435,80,84,54491
110436,13,14,54492
110437,69,86,54494
110438,56,95,54496
110439,50,86,54497
110440,5,28,54500
110441,1,53,54501
110442,42,43,54502
110443,65,94,54503
110444,18,96,54504
110445,5,11,54505
110446,65,94,54506
110447,3,13,54509
110448,8,77,54511
110449,18,111,54513
110450,42,69,54514
110451,1,6,54515
110452,4,58,54516
110453,3,35,54517
110454,53,84,54519
110455,59,85,54520
110456,45,70,54524
110457,50,70,54526
110458,84,89,54527
110459,14,72,54528
110460,15,17,54529
110461,71,73,54530
110462,27,90,54532
110463,50,76,54533
110464,2,74,54535
110465,61,88,54538
110466,18,57,54540
110467,104,112,54544
110468,69,76,54546
110469,15,96,54547
110470,47,53,54548
110471,13,14,54549
110472,15,96,54550
110473,13,14,54553
110474,89,95,54554
110475,53,76,54555
110476,12,96,54556
110477,29,39,54558
110478,1,7,54560
110479,1,13,54561
110480,47,59,54564
110481,30,35,54567
110482,15,26,54569
110483,50,75,54570
110484,15,31,54572
110485,9,65,54573
110486,50,86,54574
110487,4,74,54576
110488,50,75,54579
110489,69,76,54581
110490,25,32,54584
110491,3,67,54586
110492,21,80,54587
110493,4,13,54588
110494,47,87,54591
110495,15,61,54592
110496,38,70,54593
110497,16,40,54594
110498,3,66,54595
110499,12,15,54597
110500,24,45,54600
110501,3,27,54602
110502,53,70,54603
110503,50,70,54604
110504,15,88,54609
110505,39,81,54610
110506,33,83,54611
110507,23,58,54611
110508,18,27,54612
110509,13,14,54615
110510,65,94,54617
110511,57,76,54620
110512,53,70,54621
110513,2,13,54622
110514,5,72,54623
110515,84,86,54623
110516,3,8,54623
110517,63,83,54623
110518,22,29,54623
110519,26,66,54623
110520,24,51,54625
110521,18,57,54626
110522,59,88,54627
110523,47,59,54630
110524,50,75,54633
110525,3,8,54635
110526,79,95,54635
110527,7,32,54635
110528,47,59,54635
110529,3,20,54635
110530,1,38,54635
110531,58,73,54636
110532,60,66,54637
110533,76,123,54638
110534,117,151,54639
110535,9,67,54642
110536,3,67,54643
110537,64,80,54643
110538,24,26,54644
110539,68,85,54644
110540,29,98,54644
110541,39,122,54644
110542,42,63,54644
110543,66,77,54644
110544,8,32,54647
110545,37,38,54648
110546,82,93,54649
110547,14,68,54650
110548,50,76,54651
110549,22,29,54652
110550,2,59,54653
110551,47,50,54653
110552,41,50,54653
110553,13,40,54653
110554,14,44,54656
110555,75,76,54658
110556,50,84,54660
110557,15,17,54660
110558,3,4,54661
110559,12,15,54662
110560,3,8,54663
110561,15,33,54665
110562,5,66,54666
110563,22,38,54667
110564,54,88,54667
110565,3,50,54669
110566,20,35,54670
110567,18,80,54672
110568,53,75,54673
110569,15,66,54674
110570,15,88,54677
110571,13,14,54678
110572,5,11,54679
110573,5,54,54682
110574,4,69,54683
110575,23,83,54685
110576,48,85,54686
110577,45,62,54687
110578,37,67,54688
110579,15,96,54689
110580,85,94,54690
110581,53,70,54693
110582,26,30,54696
110583,59,117,54696
110584,4,9,54696
110585,58,71,54697
110586,40,48,54697
110587,3,18,54697
110588,42,67,54697
110589,92,116,54697
110590,3,66,54699
110591,7,103,54700
110592,13,14,54700
110593,3,13,54704
110594,66,77,54706
110595,56,70,54706
110596,15,54,54707
110597,50,75,54709
110598,3,68,54711
110599,5,71,54713
110600,9,66,54714
110601,3,20,54715
110602,9,92,54718
110603,19,86,54718
110604,84,86,54719
110605,1,17,54720
110606,65,74,54722
110607,18,45,54723
110608,1,50,54727
110609,26,152,54728
110610,40,66,54731
110611,88,115,54731
110612,53,70,54737
110613,50,75,54737
110614,15,96,54737
110615,52,103,54737
110616,30,32,54738
110617,58,73,54738
110618,4,16,54740
110619,69,84,54741
110620,108,111,54744
110621,48,85,54746
110622,15,56,54747
110623,13,76,54748
110624,3,8,54749
110625,47,55,54750
110626,2,47,54752
110627,9,94,54752
110628,4,13,54752
110629,6,93,54753
110630,3,68,54754
110631,9,66,54755
110632,53,70,54755
110633,5,27,54755
110634,48,90,54757
110635,4,35,54758
110636,59,88,54760
110637,50,76,54760
110638,69,76,54760
110639,42,66,54760
110640,3,68,54761
110641,65,73,54761
110642,3,69,54762
110643,3,53,54763
110644,18,19,54763
110645,3,51,54765
110646,20,25,54766
110647,59,76,54767
110648,3,35,54768
110649,50,86,54770
110650,40,68,54771
110651,13,14,54772
110652,66,68,54772
110653,82,98,54772
110654,3,52,54772
110655,15,25,54772
110656,76,81,54772
110657,26,83,54772
110658,84,86,54772
110659,15,33,54772
110660,47,68,54773
110661,32,77,54775
110662,23,112,54777
110663,3,42,54778
110664,8,27,54779
110665,40,76,54780
110666,44,89,54781
110667,50,84,54783
110668,69,94,54784
110669,1,11,54785
110670,2,58,54788
110671,1,44,54790
110672,15,88,54791
110673,4,13,54792
110674,3,8,54795
110675,95,104,54798
110676,88,94,54798
110677,1,6,54799
110678,54,56,54802
110679,15,56,54803
110680,57,76,54804
110681,3,4,54805
110682,23,58,54806
110683,44,104,54807
110684,66,77,54808
110685,27,40,54809
110686,3,13,54810
110687,13,14,54811
110688,1,38,54814
110689,47,50,54815
110690,45,63,54816
110691,9,94,54817
110692,18,111,54819
110693,3,4,54820
110694,53,70,54820
110695,9,72,54821
110696,18,109,54823
110697,1,13,54824
110698,54,83,54824
110699,42,90,54824
110700,6,106,54824
110701,15,72,54824
110702,3,8,54826
110703,15,27,54827
110704,68,85,54828
110705,13,14,54829
110706,35,53,54830
110707,29,109,54830
110708,2,59,54830
110709,3,35,54831
110710,57,108,54834
110711,95,98,54836
110712,15,62,54837
110713,63,83,54839
110714,50,76,54842
110715,40,82,54844
110716,15,117,54844
110717,50,75,54844
110718,13,14,54844
110719,4,68,54846
110720,19,84,54847
110721,75,89,54849
110722,27,54,54850
110723,2,71,54850
110724,3,66,54850
110725,12,96,54851
110726,68,70,54854
110727,59,94,54856
110728,40,84,54858
110729,42,43,54858
110730,15,25,54858
110731,14,59,54858
110732,4,76,54858
110733,15,88,54858
110734,3,40,54858
110735,24,66,54858
110736,69,86,54860
110737,30,104,54862
110738,8,40,54863
110739,24,77,54864
110740,13,14,54865
110741,88,94,54867
110742,59,88,54868
110743,38,91,54874
110744,47,48,54875
110745,17,50,54876
110746,2,23,54877
110747,38,60,54878
110748,22,104,54878
110749,9,67,54879
110750,3,50,54881
110751,6,20,54883
110752,59,74,54884
110753,84,86,54884
110754,3,13,54884
110755,94,112,54884
110756,5,71,54884
110757,5,11,54884
110758,11,54,54884
110759,45,70,54884
110760,15,33,54885
110761,1,4,54886
110762,75,98,54886
110763,13,14,54888
110764,7,98,54890
110765,3,51,54891
110766,9,65,54892
110767,69,70,54894
110768,34,115,54895
110769,101,130,54896
110770,10,93,54898
110771,47,68,54900
110772,48,85,54901
110773,24,66,54902
110774,15,88,54903
110775,4,13,54905
110776,4,74,54906
110777,59,94,54907
110778,9,77,54907
110779,47,68,54907
110780,40,47,54907
110781,27,81,54907
110782,76,94,54907
110783,13,14,54907
110784,4,65,54907
110785,69,84,54908
110786,18,107,54909
110787,72,74,54910
110788,56,88,54911
110789,4,53,54912
110790,21,86,54913
110791,3,17,54914
110792,115,151,54914
110793,1,12,54914
110794,68,69,54914
110795,7,15,54914
110796,59,68,54917
110797,38,84,54917
110798,50,86,54918
110799,44,80,54919
110800,11,32,54920
110801,23,26,54920
110802,54,56,54920
110803,65,94,54921
110804,53,70,54922
110805,15,96,54924
110806,14,25,54928
110807,3,17,54930
110808,12,40,54930
110809,71,117,54932
110810,25,35,54934
110811,34,103,54935
110812,3,67,54935
110813,2,83,54936
110814,21,75,54936
110815,40,76,54936
110816,15,83,54936
110817,2,86,54937
110818,86,93,54938
110819,3,51,54939
110820,68,86,54940
110821,1,3,54940
110822,80,115,54940
110823,3,66,54940
110824,43,81,54940
110825,32,51,54940
110826,47,55,54940
110827,71,74,54940
110828,5,117,54940
110829,13,14,54940
110830,50,82,54940
110831,57,108,54941
110832,56,86,54942
110833,1,38,54945
110834,53,70,54946
110835,20,35,54949
110836,21,70,54952
110837,13,14,54955
110838,45,67,54956
110839,15,56,54957
110840,3,8,54960
110841,59,94,54961
110842,54,88,54962
110843,13,68,54964
110844,68,94,54965
110845,29,58,54966
110846,32,66,54967
110847,7,10,54968
110848,54,88,54970
110849,47,94,54973
110850,9,77,54974
110851,33,83,54978
110852,20,83,54979
110853,45,68,54981
110854,40,47,54984
110855,3,35,54984
110856,86,93,54985
110857,65,94,54985
110858,3,4,54985
110859,42,43,54985
110860,71,117,54985
110861,15,71,54985
110862,32,66,54986
110863,73,106,54987
110864,59,69,54989
110865,88,96,54990
110866,48,94,54992
110867,61,96,54994
110868,18,55,54994
110869,69,86,54994
110870,2,94,54994
110871,15,32,54994
110872,3,17,54994
110873,75,88,54995
110874,48,70,54997
110875,9,67,54998
110876,3,68,55000
110877,13,14,55001
110878,15,26,55002
110879,6,98,55003
110880,4,84,55004
110881,53,86,55006
110882,15,96,55007
110883,15,50,55008
110884,1,69,55010
110885,3,85,55011
110886,3,35,55013
110887,33,98,55015
110888,3,52,55018
110889,71,73,55021
110890,47,50,55022
110891,65,92,55028
110892,22,42,55028
110893,13,14,55028
110894,50,84,55029
110895,5,71,55030
110896,59,67,55033
110897,1,3,55037
110898,58,117,55038
110899,58,73,55038
110900,40,86,55038
110901,17,56,55038
110902,3,77,55038
110903,3,53,55038
110904,42,43,55041
110905,13,17,55042
110906,15,88,55043
110907,65,94,55044
110908,4,74,55044
110909,84,99,55044
110910,9,68,55045
110911,57,84,55047
110912,9,77,55050
110913,13,43,55051
110914,45,53,55052
110915,6,106,55054
110916,63,71,55054
110917,3,8,55054
110918,12,15,55054
110919,3,85,55055
110920,5,42,55057
110921,3,13,55059
110922,88,90,55060
110923,18,46,55062
110924,18,56,55064
110925,50,86,55067
110926,50,52,55071
110927,72,73,55072
110928,27,32,55074
110929,68,94,55076
110930,45,59,55077
110931,27,54,55077
110932,69,90,55078
110933,1,2,55079
110934,53,69,55081
110935,50,75,55082
110936,12,15,55083
110937,79,95,55084
110938,50,93,55085
110939,18,55,55088
110940,18,108,55088
110941,3,51,55088
110942,13,14,55088
110943,4,74,55088
110944,15,54,55088
110945,1,65,55088
110946,66,77,55089
110947,58,94,55090
110948,43,45,55091
110949,69,86,55091
110950,45,53,55091
110951,47,68,55091
110952,9,59,55091
110953,49,70,55091
110954,20,50,55091
110955,22,42,55095
110956,26,45,55097
110957,21,84,55098
110958,15,96,55100
110959,2,88,55102
110960,5,27,55103
110961,57,86,55103
110962,42,98,55103
110963,50,86,55104
110964,4,13,55106
110965,4,53,55107
110966,47,68,55110
110967,9,65,55111
110968,14,90,55115
110969,66,90,55117
110970,3,39,55119
110971,59,89,55120
110972,13,84,55123
110973,54,88,55124
110974,57,86,55124
110975,47,55,55125
110976,38,98,55127
110977,7,32,55129
110978,8,50,55129
110979,66,67,55130
110980,3,50,55131
110981,47,68,55131
110982,3,40,55131
110983,22,63,55131
110984,24,25,55131
110985,27,54,55131
110986,2,48,55131
110987,50,75,55132
110988,2,94,55133
110989,13,76,55134
110990,4,58,55136
110991,22,95,55137
110992,13,14,55138
110993,40,84,55139
110994,3,68,55139
110995,52,103,55141
110996,72,74,55143
110997,9,67,55144
110998,21,75,55146
110999,5,65,55147
111000,50,86,55151
111001,84,94,55153
111002,30,112,55154
111003,23,94,55155
111004,14,56,55156
111005,7,117,55157
111006,30,45,55159
111007,26,27,55159
111008,3,4,55160
111009,88,96,55161
111010,66,115,55163
111011,59,89,55164
111012,1,59,55166
111013,43,79,55168
111014,52,103,55169
111015,13,14,55170
111016,27,66,55173
111017,3,67,55174
111018,19,37,55176
111019,1,11,55178
111020,23,51,55181
111021,46,126,55182
111022,47,75,55183
111023,5,77,55184
111024,2,88,55185
111025,3,8,55186
111026,15,25,55188
111027,4,13,55189
111028,3,13,55192
111029,26,45,55194
111030,43,45,55195
111031,7,21,55197
111032,70,86,55198
111033,66,67,55199
111034,101,109,55201
111035,42,43,55202
111036,86,94,55205
111037,69,76,55206
111038,88,96,55208
111039,29,42,55210
111040,26,32,55211
111041,18,20,55212
111042,3,68,55213
111043,13,14,55214
111044,7,29,55217
111045,3,66,55219
111046,15,27,55220
111047,30,54,55220
111048,3,53,55221
111049,54,56,55222
111050,13,35,55225
111051,50,86,55226
111052,13,14,55227
111053,13,14,55230
111054,68,94,55231
111055,3,68,55231
111056,19,76,55231
111057,15,88,55232
111058,71,73,55233
111059,67,115,55234
111060,2,83,55235
111061,13,48,55237
111062,40,121,55238
111063,95,104,55240
111064,56,69,55241
111065,7,21,55242
111066,67,68,55244
111067,3,85,55245
111068,4,13,55247
111069,15,66,55248
111070,2,69,55249
111071,71,73,55250
111072,29,39,55251
111073,16,40,55252
111074,65,94,55253
111075,3,35,55254
111076,37,38,55255
111077,5,77,55256
111078,103,105,55257
111079,15,27,55257
111080,57,86,55258
111081,54,101,55259
111082,3,50,55260
111083,13,66,55261
111084,59,95,55263
111085,15,96,55264
111086,69,84,55265
111087,65,94,55267
111088,7,72,55268
111089,3,13,55271
111090,44,95,55273
111091,65,94,55275
111092,1,4,55278
111093,3,50,55279
111094,76,94,55279
111095,61,96,55279
111096,22,42,55280
111097,104,123,55281
111098,3,13,55283
111099,2,72,55284
111100,43,79,55286
111101,9,92,55286
111102,50,51,55287
111103,40,72,55287
111104,65,94,55287
111105,59,76,55288
111106,7,50,55290
111107,3,63,55291
111108,69,76,55292
111109,11,83,55293
111110,48,59,55293
111111,50,86,55294
111112,13,16,55298
111113,42,43,55298
111114,11,83,55299
111115,24,66,55299
111116,15,96,55299
111117,3,8,55300
111118,32,67,55300
111119,25,26,55300
111120,3,52,55302
111121,68,90,55303
111122,26,42,55304
111123,3,8,55306
111124,50,86,55307
111125,22,42,55308
111126,68,94,55308
111127,21,34,55312
111128,62,115,55313
111129,16,37,55314
111130,25,31,55314
111131,38,115,55319
111132,4,13,55321
111133,39,42,55322
111134,2,59,55326
111135,20,50,55327
111136,25,31,55328
111137,4,68,55330
111138,45,117,55331
111139,76,94,55332
111140,40,76,55332
111141,5,73,55332
111142,15,77,55332
111143,6,93,55332
111144,59,85,55332
111145,38,56,55332
111146,86,93,55333
111147,3,51,55334
111148,59,88,55336
111149,53,70,55336
111150,42,44,55337
111151,4,53,55339
111152,5,71,55340
111153,2,68,55341
111154,46,115,55341
111155,15,96,55342
111156,2,58,55344
111157,15,27,55345
111158,40,86,55345
111159,86,102,55347
111160,73,80,55348
111161,3,4,55348
111162,18,107,55348
111163,66,81,55348
111164,86,101,55348
111165,24,32,55348
111166,65,94,55350
111167,3,66,55351
111168,50,84,55352
111169,3,13,55353
111170,13,14,55354
111171,7,10,55358
111172,5,27,55360
111173,50,90,55363
111174,15,96,55365
111175,3,18,55366
111176,3,4,55367
111177,18,107,55368
111178,104,117,55368
111179,3,8,55368
111180,59,72,55368
111181,43,95,55369
111182,4,7,55369
111183,26,66,55369
111184,30,95,55370
111185,4,86,55371
111186,57,84,55372
111187,15,24,55374
111188,7,10,55375
111189,13,14,55376
111190,31,67,55377
111191,12,25,55378
111192,5,15,55380
111193,42,65,55381
111194,26,83,55382
111195,3,85,55383
111196,15,30,55384
111197,38,68,55386
111198,15,88,55387
111199,19,79,55388
111200,33,58,55390
111201,36,37,55390
111202,15,17,55390
111203,27,54,55391
111204,36,37,55392
111205,71,72,55393
111206,23,29,55393
111207,27,50,55394
111208,47,59,55395
111209,1,16,55396
111210,74,104,55396
111211,50,75,55397
111212,25,31,55398
111213,3,18,55399
111214,95,123,55400
111215,1,58,55401
111216,13,14,55404
111217,12,96,55405
111218,17,54,55406
111219,3,50,55408
111220,19,101,55410
111221,15,54,55415
111222,57,101,55416
111223,17,56,55417
111224,47,48,55418
111225,56,86,55420
111226,4,53,55422
111227,38,76,55423
111228,59,94,55423
111229,27,64,55423
111230,18,108,55424
111231,27,43,55425
111232,9,66,55428
111233,59,65,55430
111234,15,33,55431
111235,88,89,55431
111236,93,95,55431
111237,14,94,55432
111238,3,8,55433
111239,66,77,55434
111240,2,59,55434
111241,30,32,55435
111242,3,13,55437
111243,47,100,55438
111244,44,80,55439
111245,40,69,55440
111246,58,106,55442
111247,76,94,55444
111248,40,76,55445
111249,68,85,55445
111250,59,69,55446
111251,1,68,55446
111252,50,76,55447
111253,17,113,55448
111254,4,76,55448
111255,3,85,55449
111256,27,62,55449
111257,3,66,55450
111258,13,14,55450
111259,40,86,55450
111260,1,16,55451
111261,3,17,55455
111262,59,74,55456
111263,106,121,55457
111264,3,4,55458
111265,50,86,55459
111266,42,67,55460
111267,50,76,55463
111268,3,13,55464
111269,103,105,55464
111270,3,67,55465
111271,50,70,55467
111272,3,67,55468
111273,35,58,55468
111274,59,88,55470
111275,21,38,55470
111276,3,18,55470
111277,14,94,55470
111278,64,80,55471
111279,1,75,55472
111280,48,94,55473
111281,53,70,55475
111282,104,141,55476
111283,3,40,55477
111284,1,38,55478
111285,47,124,55480
111286,15,72,55481
111287,23,47,55482
111288,40,69,55487
111289,50,86,55488
111290,2,58,55489
111291,3,85,55490
111292,1,5,55491
111293,15,54,55492
111294,66,68,55493
111295,50,84,55494
111296,13,14,55496
111297,66,115,55497
111298,17,54,55499
111299,18,76,55502
111300,64,80,55502
111301,39,77,55502
111302,19,76,55502
111303,3,53,55502
111304,37,38,55505
111305,65,94,55509
111306,1,16,55511
111307,47,138,55513
111308,15,17,55514
111309,4,74,55515
111310,15,56,55516
111311,3,35,55517
111312,3,51,55518
111313,12,88,55519
111314,50,86,55520
111315,3,17,55521
111316,3,68,55524
111317,32,51,55525
111318,27,40,55526
111319,7,15,55526
111320,66,80,55528
111321,15,17,55529
111322,13,14,55529
111323,85,94,55532
111324,65,92,55533
111325,50,59,55535
111326,9,66,55536
111327,63,87,55537
111328,1,34,55539
111329,6,10,55540
111330,30,83,55542
111331,14,59,55542
111332,48,68,55545
111333,84,149,55546
111334,25,45,55549
111335,47,94,55550
111336,7,22,55552
111337,3,13,55554
111338,13,117,55556
111339,2,59,55557
111340,13,14,55561
111341,14,59,55562
111342,24,27,55563
111343,5,15,55563
111344,1,5,55564
111345,19,69,55564
111346,17,66,55565
111347,48,53,55566
111348,1,12,55567
111349,4,13,55567
111350,15,30,55568
111351,13,14,55569
111352,93,101,55569
111353,47,68,55571
111354,3,20,55572
111355,40,69,55573
111356,29,48,55575
111357,43,79,55579
111358,5,54,55580
111359,40,76,55580
111360,66,77,55581
111361,71,73,55583
111362,21,86,55584
111363,14,94,55585
111364,47,94,55587
111365,13,20,55588
111366,6,101,55590
111367,9,67,55592
111368,48,53,55594
111369,13,14,55595
111370,3,69,55597
111371,48,68,55598
111372,50,86,55599
111373,6,106,55599
111374,17,56,55600
111375,17,54,55601
111376,10,42,55603
111377,27,43,55609
111378,42,68,55610
111379,50,86,55611
111380,65,94,55612
111381,17,68,55612
111382,12,96,55613
111383,5,71,55614
111384,18,99,55615
111385,10,29,55616
111386,13,35,55617
111387,3,51,55618
111388,3,85,55624
111389,86,94,55625
111390,53,70,55627
111391,77,90,55627
111392,4,20,55627
111393,3,8,55627
111394,65,94,55627
111395,42,64,55628
111396,3,51,55629
111397,5,32,55631
111398,3,20,55633
111399,12,56,55633
111400,56,88,55634
111401,59,72,55634
111402,59,86,55635
111403,64,67,55637
111404,1,74,55639
111405,86,93,55640
111406,13,14,55641
111407,47,68,55641
111408,50,76,55641
111409,57,76,55642
111410,14,72,55642
111411,59,74,55642
111412,23,24,55642
111413,33,54,55643
111414,29,70,55643
111415,24,81,55643
111416,58,121,55644
111417,4,58,55645
111418,50,70,55647
111419,40,47,55648
111420,18,85,55650
111421,47,115,55651
111422,40,53,55652
111423,14,44,55653
111424,35,58,55654
111425,1,35,55655
111426,66,80,55656
111427,37,38,55657
111428,21,37,55658
111429,50,75,55659
111430,18,57,55660
111431,8,81,55661
111432,48,85,55663
111433,9,48,55664
111434,3,4,55665
111435,50,86,55666
111436,1,19,55667
111437,15,96,55668
111438,54,56,55669
111439,3,66,55671
111440,56,117,55673
111441,9,67,55678
111442,15,88,55679
111443,2,59,55682
111444,66,77,55684
111445,48,75,55685
111446,1,19,55686
111447,13,14,55687
111448,3,77,55688
111449,12,88,55689
111450,9,104,55690
111451,14,67,55691
111452,47,68,55693
111453,15,56,55695
111454,7,15,55697
111455,50,75,55699
111456,5,88,55701
111457,33,83,55703
111458,3,13,55704
111459,1,58,55705
111460,2,22,55707
111461,24,34,55709
111462,14,90,55709
111463,27,76,55709
111464,3,42,55710
111465,48,70,55711
111466,50,75,55712
111467,1,14,55714
111468,26,32,55715
111469,40,121,55716
111470,15,17,55716
111471,50,76,55716
111472,27,50,55716
111473,15,88,55716
111474,85,94,55716
111475,86,94,55716
111476,3,4,55717
111477,18,99,55718
111478,15,32,55719
111479,58,117,55720
